Time, Seats Used, Seats Taken, Delta_Time, Increment_Used, Increment_Reserved
10,166,0,0,0,0
10,165,0,0,0,0
10,165,0,0,0,0
10,164,0,0,0,0
10,164,0,0,0,0
10,163,0,0,0,0
10,163,0,0,0,0
10,162,0,0,0,0
10,162,0,0,0,0
10,161,0,0,0,0
10,161,0,0,0,0
10,160,0,0,0,0
10,160,0,0,0,0
10,159,0,0,0,0
10,159,0,0,0,0
10,158,0,0,0,0
10,158,0,0,0,0
10,157,0,0,0,0
10,157,0,0,0,0
10,156,0,0,0,0
10,156,0,0,0,0
10,155,0,0,0,0
10,155,0,0,0,0
10,154,0,0,0,0
10,154,0,0,0,0
10,153,0,0,0,0
10,153,0,0,0,0
10,152,0,0,0,0
10,152,0,0,0,0
10,151,0,0,0,0
10,151,0,0,0,0
10,150,0,0,0,0
10,150,0,0,0,0
10,149,0,0,0,0
10,149,0,0,0,0
10,148,0,0,0,0
10,148,0,0,0,0
10,147,0,0,0,0
10,147,0,0,0,0
10,146,0,0,0,0
10,146,0,0,0,0
10,145,0,0,0,0
10,145,0,0,0,0
10,144,0,0,0,0
10,144,0,0,0,0
10,143,0,0,0,0
10,143,0,0,0,0
10,142,0,0,0,0
10,142,0,0,0,0
10,141,0,0,0,0
10,141,0,0,0,0
10,140,0,0,0,0
10,140,0,0,0,0
10,139,0,0,0,0
10,139,0,0,0,0
10,138,0,0,0,0
10,138,0,0,0,0
10,137,0,0,0,0
10,137,0,0,0,0
10,136,0,0,0,0
10,136,0,0,0,0
10,135,0,0,0,0
10,135,0,0,0,0
10,134,0,0,0,0
10,134,0,0,0,0
10,133,0,0,0,0
10,133,0,0,0,0
10,132,0,0,0,0
10,132,0,0,0,0
10,131,0,0,0,0
10,131,0,0,0,0
10,130,0,0,0,0
10,130,0,0,0,0
10,129,0,0,0,0
10,129,0,0,0,0
10,128,0,0,0,0
10,128,0,0,0,0
10,127,0,0,0,0
10,127,0,0,0,0
10,126,0,0,0,0
10,126,0,0,0,0
10,125,0,0,0,0
10,125,0,0,0,0
10,124,0,0,0,0
10,124,0,0,0,0
10,123,0,0,0,0
10,123,0,0,0,0
10,122,0,0,0,0
10,122,0,0,0,0
10,121,0,0,0,0
10,121,0,0,0,0
10,120,0,0,0,0
10,120,0,0,0,0
10,119,0,0,0,0
10,119,0,0,0,0
10,118,0,0,0,0
10,118,0,0,0,0
10,117,0,0,0,0
10,117,0,0,0,0
10,116,0,0,0,0
10,116,0,0,0,0
10,115,0,0,0,0
10,115,0,0,0,0
10,114,0,0,0,0
10,114,0,0,0,0
10,113,0,0,0,0
10,113,0,0,0,0
10,112,0,0,0,0
10,112,0,0,0,0
10,111,0,0,0,0
10,111,0,0,0,0
10,110,0,0,0,0
10,110,0,0,0,0
10,109,0,0,0,0
10,109,0,0,0,0
10,108,0,0,0,0
10,108,0,0,0,0
10,107,0,0,0,0
10,107,0,0,0,0
10,106,0,0,0,0
10,106,0,0,0,0
10,105,0,0,0,0
10,105,0,0,0,0
10,104,0,0,0,0
10,104,0,0,0,0
10,103,0,0,0,0
10,103,0,0,0,0
10,102,0,0,0,0
10,102,0,0,0,0
10,101,0,0,0,0
10,101,0,0,0,0
10,100,0,0,0,0
10,100,0,0,0,0
10,99,0,0,0,0
10,99,0,0,0,0
10,98,0,0,0,0
10,98,0,0,0,0
10,97,0,0,0,0
10,97,0,0,0,0
10,96,0,0,0,0
10,96,0,0,0,0
10,95,0,0,0,0
10,95,0,0,0,0
10,94,0,0,0,0
10,94,0,0,0,0
10,93,0,0,0,0
10,93,0,0,0,0
10,92,0,0,0,0
10,92,0,0,0,0
10,91,0,0,0,0
10,91,0,0,0,0
10,90,0,0,0,0
10,90,0,0,0,0
10,89,0,0,0,0
10,89,0,0,0,0
10,88,0,0,0,0
10,88,0,0,0,0
10,87,0,0,0,0
10,87,0,0,0,0
10,86,0,0,0,0
10,86,0,0,0,0
10,85,0,0,0,0
10,85,0,0,0,0
10,84,0,0,0,0
10,84,0,0,0,0
10,83,0,0,0,0
10,83,0,0,0,0
10,82,0,0,0,0
10,82,0,0,0,0
10,81,0,0,0,0
10,81,0,0,0,0
10,80,0,0,0,0
10,80,0,0,0,0
10,79,0,0,0,0
10,79,0,0,0,0
10,78,0,0,0,0
10,78,0,0,0,0
10,77,0,0,0,0
10,77,0,0,0,0
10,76,0,0,0,0
10,76,0,0,0,0
10,75,0,0,0,0
10,75,0,0,0,0
10,74,0,0,0,0
10,74,0,0,0,0
10,73,0,0,0,0
10,73,0,0,0,0
10,72,0,0,0,0
10,72,0,0,0,0
10,71,0,0,0,0
10,71,0,0,0,0
10,70,0,0,0,0
10,70,0,0,0,0
10,69,0,0,0,0
10,69,0,0,0,0
10,68,0,0,0,0
10,68,0,0,0,0
10,67,0,0,0,0
10,67,0,0,0,0
10,66,0,0,0,0
10,66,0,0,0,0
10,65,0,0,0,0
10,65,0,0,0,0
10,64,0,0,0,0
10,64,0,0,0,0
10,63,0,0,0,0
10,63,0,0,0,0
10,62,0,0,0,0
10,62,0,0,0,0
10,61,0,0,0,0
10,61,0,0,0,0
10,60,0,0,0,0
10,60,0,0,0,0
10,59,0,0,0,0
10,59,0,0,0,0
10,58,0,0,0,0
10,58,0,0,0,0
10,57,0,0,0,0
10,57,0,0,0,0
10,56,0,0,0,0
10,56,0,0,0,0
10,55,0,0,0,0
10,55,0,0,0,0
10,54,0,0,0,0
10,54,0,0,0,0
10,53,0,0,0,0
10,53,0,0,0,0
10,52,0,0,0,0
10,52,0,0,0,0
10,51,0,0,0,0
10,51,0,0,0,0
10,50,0,0,0,0
10,50,0,0,0,0
10,49,0,0,0,0
10,49,0,0,0,0
10,48,0,0,0,0
10,48,0,0,0,0
10,47,0,0,0,0
10,47,0,0,0,0
10,46,0,0,0,0
10,46,0,0,0,0
10,45,0,0,0,0
10,45,0,0,0,0
10,44,0,0,0,0
10,44,0,0,0,0
10,43,0,0,0,0
10,43,0,0,0,0
10,42,0,0,0,0
10,42,0,0,0,0
10,41,0,0,0,0
10,41,0,0,0,0
10,40,0,0,0,0
10,40,0,0,0,0
10,39,0,0,0,0
10,39,0,0,0,0
10,38,0,0,0,0
10,38,0,0,0,0
10,37,0,0,0,0
10,37,0,0,0,0
10,36,0,0,0,0
10,36,0,0,0,0
10,35,0,0,0,0
10,35,0,0,0,0
10,34,0,0,0,0
10,34,0,0,0,0
10,33,0,0,0,0
10,33,0,0,0,0
10,32,0,0,0,0
10,32,0,0,0,0
10,31,0,0,0,0
10,31,0,0,0,0
10,30,0,0,0,0
10,30,0,0,0,0
10,29,0,0,0,0
10,29,0,0,0,0
10,28,0,0,0,0
10,28,0,0,0,0
10,27,0,0,0,0
10,27,0,0,0,0
10,26,0,0,0,0
10,26,0,0,0,0
10,25,0,0,0,0
10,25,0,0,0,0
10,24,0,0,0,0
10,24,0,0,0,0
10,23,0,0,0,0
10,23,0,0,0,0
10,22,0,0,0,0
10,22,0,0,0,0
10,21,0,0,0,0
10,21,0,0,0,0
10,20,0,0,0,0
10,20,0,0,0,0
10,19,0,0,0,0
10,19,0,0,0,0
10,18,0,0,0,0
10,18,0,0,0,0
10,17,0,0,0,0
10,17,0,0,0,0
10,16,0,0,0,0
10,16,0,0,0,0
10,15,0,0,0,0
10,15,0,0,0,0
10,14,0,0,0,0
10,14,0,0,0,0
10,13,0,0,0,0
10,13,0,0,0,0
10,12,0,0,0,0
10,12,0,0,0,0
10,11,0,0,0,0
10,11,0,0,0,0
10,10,0,0,0,0
10,10,0,0,0,0
10,9,0,0,0,0
10,9,0,0,0,0
10,8,0,0,0,0
10,8,0,0,0,0
10,7,0,0,0,0
10,7,0,0,0,0
10,6,0,0,0,0
10,6,0,0,0,0
10,5,0,0,0,0
10,5,0,0,0,0
10,4,0,0,0,0
10,4,0,0,0,0
10,3,0,0,0,0
10,3,0,0,0,0
10,2,0,0,0,0
10,2,0,0,0,0
10,1,0,0,0,0
10,1,0,0,0,0
10,0,0,0,0,0
14.75317,0,0,4.753166,0,0
19.50633,0,1,4.753166,0,4.753166
19.50633,0,2,0,0,0
19.50633,0,3,0,0,0
19.50633,0,4,0,0,0
19.50633,0,5,0,0,0
23.32459,0,6,3.818262,0,22.90957
23.51417,1,5,0.1895733,0.1895733,0.9478664
24.32459,1,6,0.8104267,0.8104267,4.86256
24.32459,0,6,0,0,0
26.64919,0,6,2.324594,0,13.94757
26.64919,1,5,0,0,0
26.64919,2,4,0,0,0
26.64919,3,3,0,0,0
27.64919,4,2,1,4,2
27.64919,3,2,0,0,0
27.6874,3,2,0.03821373,0.1146412,0.07642746
27.6874,2,2,0,0,0
27.83407,2,2,0.1466637,0.2933273,0.2933273
27.83407,1,2,0,0,0
28.05182,1,2,0.2177563,0.2177563,0.4355125
28.05182,0,2,0,0,0
28.07776,0,2,0.02593803,0,0.05187607
29.50633,1,1,1.428572,1.428572,1.428572
29.50633,1,2,0,0,0
29.50633,1,3,0,0,0
29.50633,1,4,0,0,0
29.50633,1,5,0,0,0
29.8475,1,6,0.3411636,0.3411636,2.046982
29.8475,0,6,0,0,0
32.08559,0,6,2.238098,0,13.42859
33.56773,1,5,1.482136,1.482136,7.410679
33.56773,0,5,0,0,0
36.64919,0,5,3.081459,0,15.4073
36.64919,1,4,0,0,0
36.64919,2,3,0,0,0
37.54926,3,2,0.9000702,2.700211,1.80014
37.64919,3,3,0.09992981,0.2997894,0.2997894
37.64919,2,3,0,0,0
38.07776,2,3,0.4285698,0.8571396,1.285709
38.07776,3,2,0,0,0
38.71058,4,1,0.6328163,2.531265,0.6328163
38.71058,3,1,0,0,0
39.07776,3,1,0.3671837,1.101551,0.3671837
39.07776,2,1,0,0,0
39.14644,2,1,0.06867981,0.1373596,0.06867981
39.14644,1,1,0,0,0
39.50633,1,1,0.3598938,0.3598938,0.3598938
39.50633,1,2,0,0,0
39.50633,1,3,0,0,0
40.02681,1,4,0.5204773,0.5204773,2.081909
40.02681,0,4,0,0,0
46.12069,0,4,6.09388,0,24.37552
46.64919,1,3,0.5284996,0.5284996,1.585499
47.64919,2,2,1,2,2
47.64919,1,2,0,0,0
47.90448,1,2,0.2552948,0.2552948,0.5105896
47.90448,0,2,0,0,0
48.07776,0,2,0.173275,0,0.34655
48.07776,1,1,0,0,0
48.4717,2,0,0.3939438,0.7878876,0
49.50633,2,1,1.03463,2.06926,1.03463
49.68385,2,2,0.1775169,0.3550339,0.3550339
49.68385,1,2,0,0,0
49.95614,1,2,0.2722931,0.2722931,0.5445862
49.95614,0,2,0,0,0
52.91501,0,2,2.958866,0,5.917732
52.91501,0,3,0,0,0
52.91501,0,4,0,0,0
52.91501,0,5,0,0,0
55.22062,0,6,2.305611,0,13.83366
56.86333,1,5,1.642708,1.642708,8.213539
56.86333,0,5,0,0,0
57.04313,0,5,0.1798019,0,0.8990097
58.04313,1,4,1,1,4
58.04313,0,4,0,0,0
60.05787,0,4,2.014736,0,8.058945
60.05787,1,3,0,0,0
60.05787,2,2,0,0,0
60.73714,3,1,0.6792755,2.037827,0.6792755
61.48643,3,2,0.7492943,2.247883,1.498589
61.71763,4,1,0.2311974,0.9247894,0.2311974
61.71763,3,1,0,0,0
61.72834,3,1,0.01070404,0.03211212,0.01070404
61.72834,2,1,0,0,0
62.0085,2,1,0.2801628,0.5603256,0.2801628
62.0085,1,1,0,0,0
62.91501,1,1,0.9065094,0.9065094,0.9065094
62.94282,1,2,0.02780914,0.02780914,0.05561829
62.94282,0,2,0,0,0
67.02834,0,2,4.085518,0,8.171036
67.02834,0,3,0,0,0
67.02834,0,4,0,0,0
69.30857,0,5,2.280235,0,11.40118
70.35888,1,4,1.050308,1.050308,4.201233
70.35888,0,4,0,0,0
71.48643,0,4,1.127556,0,4.510223
73.41332,1,3,1.926888,1.926888,5.780663
73.41332,0,3,0,0,0
73.6924,0,3,0.2790756,0,0.8372269
74.1712,0,4,0.4787979,0,1.915192
75.59976,1,3,1.428566,1.428566,4.285698
75.59976,2,2,0,0,0
75.79018,3,1,0.1904221,0.5712662,0.1904221
75.79018,2,1,0,0,0
76.1365,2,1,0.3463135,0.692627,0.3463135
76.1365,2,2,0,0,0
76.1365,2,3,0,0,0
76.1365,2,4,0,0,0
76.59976,2,5,0.4632645,0.9265289,2.316322
76.59976,1,5,0,0,0
76.96352,1,5,0.3637543,0.3637543,1.818771
76.96352,0,5,0,0,0
77.02834,0,5,0.06481934,0,0.3240967
78.6924,0,6,1.664063,0,9.984375
82.26382,0,7,3.571426,0,24.99998
83.26382,1,6,1,1,6
83.26382,0,6,0,0,0
83.27936,0,6,0.01553345,0,0.09320068
83.27936,1,5,0,0,0
83.27936,2,4,0,0,0
83.27936,3,3,0,0,0
84.1712,4,2,0.8918381,3.567352,1.783676
84.27936,5,1,0.1081619,0.5408096,0.1081619
84.27936,4,1,0,0,0
84.27936,4,1,0,0,0
84.27936,3,1,0,0,0
84.69329,3,1,0.4139328,1.241798,0.4139328
84.69329,2,1,0,0,0
85.1712,2,1,0.4779053,0.9558105,0.4779053
85.1712,1,1,0,0,0
85.45372,1,1,0.2825241,0.2825241,0.2825241
85.45372,0,1,0,0,0
86.1365,0,1,0.6827774,0,0.6827774
86.1365,0,2,0,0,0
86.1365,0,3,0,0,0
86.1365,0,4,0,0,0
86.73051,0,5,0.5940094,0,2.970047
87.26382,0,6,0.5333176,0,3.199905
88.9577,1,5,1.693878,1.693878,8.469391
88.9577,0,5,0,0,0
93.27936,0,5,4.321655,0,21.60828
93.27936,1,4,0,0,0
93.27936,2,3,0,0,0
93.27936,3,2,0,0,0
94.27936,4,1,1,4,1
94.27936,3,1,0,0,0
94.53201,3,1,0.252655,0.7579651,0.252655
94.53201,2,1,0,0,0
94.62022,2,1,0.08821106,0.1764221,0.08821106
94.62022,1,1,0,0,0
94.72725,1,1,0.1070251,0.1070251,0.1070251
94.72725,0,1,0,0,0
95.30193,0,1,0.5746841,0,0.5746841
96.90273,1,0,1.600792,1.600792,0
96.90273,0,0,0,0,0
100.6674,0,0,3.764648,0,0
100.6674,0,1,0,0,0
100.6674,0,2,0,0,0
100.6674,0,3,0,0,0
105.0985,0,4,4.431145,0,17.72458
105.0985,0,5,0,0,0
105.0985,0,6,0,0,0
107.8102,0,7,2.711716,0,18.98201
107.8102,1,6,0,0,0
107.8102,2,5,0,0,0
107.8102,3,4,0,0,0
108.8102,4,3,1,4,3
108.8102,3,3,0,0,0
108.8293,3,3,0.01908112,0.05724335,0.05724335
108.8293,2,3,0,0,0
108.9951,2,3,0.1657944,0.3315887,0.4973831
108.9951,1,3,0,0,0
109.1324,1,3,0.1372757,0.1372757,0.4118271
109.1324,0,3,0,0,0
110.6201,0,3,1.487732,0,4.463196
113.6699,0,4,3.049828,0,12.19931
113.6699,1,3,0,0,0
114.6699,2,2,1,2,2
114.6699,1,2,0,0,0
115.0985,1,2,0.4285736,0.4285736,0.8571472
115.0985,1,3,0,0,0
115.587,2,2,0.4884567,0.9769135,0.9769135
115.587,1,2,0,0,0
116.0985,1,2,0.5115433,0.5115433,1.023087
116.0985,0,2,0,0,0
116.5779,0,2,0.4793777,0,0.9587555
116.5779,0,3,0,0,0
116.5779,0,4,0,0,0
116.5779,0,5,0,0,0
117.6174,0,6,1.039513,0,6.237076
119.1915,0,7,1.574135,0,11.01894
120.7694,1,6,1.577843,1.577843,9.467056
120.7694,0,6,0,0,0
120.8128,0,6,0.04341888,0,0.2605133
121.8128,1,5,1,1,5
121.8128,0,5,0,0,0
123.7208,0,5,1.907951,0,9.539757
123.7208,1,4,0,0,0
123.7208,2,3,0,0,0
123.7208,3,2,0,0,0
124.7208,4,1,1,4,1
124.7208,3,1,0,0,0
124.7208,3,1,0,0,0
124.7208,2,1,0,0,0
124.759,2,1,0.03821564,0.07643127,0.03821564
124.759,1,1,0,0,0
124.8217,1,1,0.06268311,0.06268311,0.06268311
124.8217,0,1,0,0,0
125.9013,0,1,1.079666,0,1.079666
126.1888,0,2,0.2875137,0,0.5750275
126.5779,1,1,0.389061,0.389061,0.389061
126.5779,1,2,0,0,0
126.5779,1,3,0,0,0
128.1013,1,4,1.523361,1.523361,6.093445
128.1013,0,4,0,0,0
132.4916,0,4,4.39032,0,17.56128
132.4916,0,5,0,0,0
133.7207,0,6,1.229172,0,7.375031
133.7207,1,5,0,0,0
133.7207,2,4,0,0,0
134.4727,3,3,0.7519989,2.255997,2.255997
134.7207,4,2,0.2480011,0.9920044,0.4960022
134.7207,3,2,0,0,0
135.1738,3,2,0.4530945,1.359283,0.906189
135.1738,2,2,0,0,0
135.2839,2,2,0.1100311,0.2200623,0.2200623
135.2839,1,2,0,0,0
135.4727,1,2,0.1888733,0.1888733,0.3777466
135.4727,0,2,0,0,0
136.5779,0,2,1.105148,0,2.210297
136.5779,0,3,0,0,0
136.5779,0,4,0,0,0
136.9434,0,5,0.365509,0,1.827545
136.9434,0,6,0,0,0
136.9434,0,7,0,0,0
140.5358,0,8,3.592346,0,28.73877
141.063,0,9,0.5272522,0,4.74527
143.7207,1,8,2.657745,2.657745,21.26196
143.7207,2,7,0,0,0
143.7207,3,6,0,0,0
144.0863,4,5,0.365509,1.462036,1.827545
145.3118,5,4,1.22554,6.127701,4.902161
145.3118,4,4,0,0,0
145.3794,4,4,0.06761169,0.2704468,0.2704468
145.3794,3,4,0,0,0
145.5148,3,4,0.1354218,0.4062653,0.541687
145.5148,4,3,0,0,0
145.5623,5,2,0.04748535,0.2374268,0.0949707
145.5623,4,2,0,0,0
146.5148,4,2,0.9525146,3.810059,1.905029
146.5148,3,2,0,0,0
146.5328,3,2,0.01792908,0.05378723,0.03585815
146.5328,2,2,0,0,0
146.9434,2,2,0.4106445,0.8212891,0.8212891
147.4272,2,3,0.4838409,0.9676819,1.451523
147.4272,1,3,0,0,0
148.4142,1,3,0.9869843,0.9869843,2.960953
148.4142,1,4,0,0,0
148.4142,1,5,0,0,0
149.1072,1,6,0.6929474,0.6929474,4.157684
150.1072,2,5,1,2,5
150.1072,1,5,0,0,0
152.6577,1,5,2.550507,2.550507,12.75253
153.8924,2,4,1.234756,2.469513,4.939026
153.8924,1,4,0,0,0
155.7231,1,4,1.830704,1.830704,7.322815
155.7231,1,5,0,0,0
156.9857,1,6,1.262512,1.262512,7.575073
158.0775,2,5,1.091827,2.183655,5.459137
158.3518,2,6,0.274292,0.548584,1.645752
162.866,2,7,4.514221,9.028442,31.59955
162.866,3,6,0,0,0
163.866,4,5,1,4,5
163.866,3,5,0,0,0
164.0025,3,5,0.1365356,0.4096069,0.6826782
164.3834,3,6,0.3808594,1.142578,2.285156
164.3834,2,6,0,0,0
165.4946,2,6,1.111237,2.222473,6.667419
165.7231,3,5,0.2285156,0.6855469,1.142578
166.6489,3,6,0.925766,2.777298,5.554596
166.9839,4,5,0.3350067,1.340027,1.675034
166.9839,3,5,0,0,0
168.4777,3,5,1.49382,4.481461,7.469101
168.4777,2,5,0,0,0
170.9452,2,5,2.467499,4.934998,12.33749
170.9452,2,6,0,0,0
171.4743,2,7,0.5290527,1.058105,3.703369
171.4743,2,8,0,0,0
171.4743,2,9,0,0,0
172.574,2,10,1.09967,2.199341,10.9967
172.866,3,9,0.292038,0.8761139,2.628342
173.866,4,8,1,4,8
173.866,3,8,0,0,0
174.5008,3,8,0.6348419,1.904526,5.078735
174.5008,2,8,0,0,0
178.0881,2,8,3.58725,7.1745,28.698
178.2892,3,7,0.2010651,0.6031952,1.407455
180.0457,3,8,1.756561,5.269684,14.05249
180.0457,4,7,0,0,0
181.0457,5,6,1,5,6
181.0457,4,6,0,0,0
181.4743,4,6,0.4285736,1.714294,2.571442
183.4205,4,7,1.946213,7.784851,13.62349
183.4205,4,8,0,0,0
186.235,4,9,2.814529,11.25812,25.33076
186.235,4,10,0,0,0
186.235,4,11,0,0,0
188.2892,4,12,2.054123,8.216492,24.64948
188.6171,5,11,0.3279877,1.639938,3.607864
189.2892,6,10,0.6720123,4.032074,6.720123
189.2892,5,10,0,0,0
190.0905,5,10,0.8013306,4.006653,8.013306
190.5634,5,11,0.4728699,2.364349,5.201569
190.5634,6,10,0,0,0
190.5678,7,9,0.004425049,0.03097534,0.03982544
190.5678,6,9,0,0,0
191.4743,6,9,0.9065094,5.439056,8.158585
191.5634,6,10,0.08906555,0.5343933,0.8906555
191.5634,5,10,0,0,0
192.0526,5,10,0.4892883,2.446442,4.892883
192.0526,4,10,0,0,0
193.4205,4,10,1.367859,5.471436,13.67859
193.4205,4,11,0,0,0
193.4205,4,12,0,0,0
